model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m,cnn,pepr_t`
xception41,26969560,25.435111424,8.873050112,0.442939392,7.867951616,0.055491892974,4.356113598455,5.722597360610962,0,0.203125,2.531883406639099,0.7075892876495015,0.6320564516129032,0.6748991935483871,0.6779233870967742,0.6829637096774194,0.6612903225806451,0.6779233870967742,0.6340725806451613,0.6713709677419355,0.6945564516129032,0,CNN,0,derma_small,0.5701324851873558,10,0.6945564516129032,5.5491892974,0.5722597360610961,0.4356113598455,0.02109127480963848,0.6802099564922724,0.019550294979174054,0.681238046846027,0.0027647524645381762,0.6919800936575956,0.5171481118528752,True,0.692641469403329
gluon_seresnext50_32x4d,27559896,25.435111424,6.601834496,0.453556736,6.05891584,0.05286159724,4.096773786091,5.466716051101685,0,0.1184475806451613,2.4462890148162844,0.6663961058313196,0.4203629032258064,0.6360887096774194,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6713709677419355,0.6789314516129032,0,CNN,0,derma_small,0.5620793280166886,10,0.6789314516129032,5.286159724,0.5466716051101684,0.4096773786091,0.020056065054770516,0.6655824859748752,0.018304780266525354,0.6667271574971921,0.0026013981154756408,0.6765374879218581,0.5491269838465551,True,0.6771698632069
cspdarknet53,27642184,25.435111424,6.828326912,0.47404288,5.62173696,0.043160023455,3.431221864687,4.605339288711548,0,0.6693548387096774,2.1196399688720704,0.6799918846650557,0.6678427419354839,0.6698588709677419,0.6859879032258065,0.6582661290322581,0.6663306451612904,0.6597782258064516,0.6824596774193549,0.1693548387096774,0.6421370967741935,0,Other,1,derma_small,0.5489578149483134,4,0.6859879032258065,10.79000586375,1.151334822177887,0.85780546617175,0.04171764150608821,0.6585161620513819,0.03982674101457298,0.6597136582162514,0.00646156150199195,0.680610323154104,0.5501015071046215,False,0.6815838075346595
legacy_seresnet50,28088024,25.435111424,5.532286976,0.461699584,4.790603776,0.040581699489,3.185663409907,4.296776533126831,0,0.1129032258064516,1.9562642097473144,0.6643668846650557,0.3876008064516129,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.5772297989437056,3,0.6693548387096774,13.527233163,1.4322588443756104,1.0618878033023331,0.05249059134912852,0.6359722777679837,0.049628072756538785,0.6377066849515697,0.008254977397437595,0.6627748481438867,0.564307869917741,True,0.6638745691466382
repvgg_a2,28210600,25.435111424,2.413821952,0.477597184,2.080165888,0.036300830731,2.486606905041,3.834076166152954,0,0.1300403225806451,1.7594321966171265,0.6643668846650557,0.3064516129032258,0.5705645161290323,0.6512096774193549,0.5277217741935484,0.6628024193548387,0.6648185483870968,0.6592741935483871,0.6587701612903226,0.6622983870967742,0,CNN,1,derma_small,0.5795588943910982,7,0.6648185483870968,5.185832961571429,0.5477251665932792,0.355229557863,0.019661207389916103,0.6519994519443081,0.0156898496396865,0.6545487765019405,0.0026081240404992765,0.6624693299886573,0.6394375446925155,True,0.6630891296869663
convnext_tiny_hnf,28589128,25.435111424,5.511315456,0.499510272,5.052087296,0.12998919192,8.904259646505,10.09511923789978,0,0.6693548387096774,2.0881908178329467,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.4429241390992607,1,0.6693548387096774,129.98919192,10.09511923789978,8.904259646505,0.5108518098913958,0.4430314305661734,0.426268644203436,0.46930488266010273,0.06355858371857288,0.6241482297591481,0.5647768368170327,True,0.6293539904208931
densenet161,28681000,25.435111424,11.626610688,0.475303424,10.643923456,0.082486444953,5.609078256824,8.742774248123169,0,0.1098790322580645,4.053050446510315,0.6672077937559648,0.6577620967741935,0.6330645161290323,0.6663306451612904,0.6486895161290323,0.6587701612903226,0.6300403225806451,0.6648185483870968,0.6542338709677419,0.6622983870967742,0,CNN,0,derma_small,0.5000741595166,4,0.6663306451612904,20.62161123825,2.185693562030792,1.402269564206,0.0804120501162445,0.6167375170330598,0.06597536965855653,0.6250900950691978,0.01306489642199282,0.65624813422947,0.4525556920411118,True,0.6577373744906959
ecaresnetlight,30162046,25.435111424,4.179623936,0.492564992,3.758538752,0.035883352002,2.475951288156,3.745945453643799,0,0.1028225806451613,1.7082032203674316,0.6732954572547566,0.3382056451612903,0.6683467741935484,0.6804435483870968,0.6743951612903226,0.5952620967741935,0.6723790322580645,0.6789314516129032,0.6713709677419355,0.688508064516129,0,Other,0,derma_small,0.6033611245778067,10,0.688508064516129,3.5883352001999995,0.3745945453643798,0.2475951288156,0.0133739095603427,0.6794215422566402,0.010520559828605863,0.68133998642532,0.001502860041816562,0.6869301579913151,0.6133025424664202,False,0.6874748859802369
selecsls60,30670768,25.435111424,2.982150144,0.51947008,2.844494848,0.027076966881,1.841233747886,2.9300663471221924,0,0.1098790322580645,1.3550121784210205,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.6049366344278433,2,0.6693548387096774,13.5384834405,1.4650331735610962,0.920616873943,0.05253486924861498,0.6359455237692195,0.04284334428069489,0.6418555983318543,0.008464208357695058,0.662619703856903,0.6276863099121969,True,0.6637368318700528
gernet_l,31078280,25.435111424,2.701131776,0.507369984,2.37111296,0.027314937906,1.857415777585,2.8765792846679688,0,0.3069556451612903,1.2739744424819943,0.687500002709302,0.6693548387096774,0.6668346774193549,0.6693548387096774,0.6693548387096774,0.6743951612903226,0.6784274193548387,0.6693548387096774,0.670866935483871,0.6764112903225806,0,CNN,1,derma_small,0.6107973558392026,7,0.6784274193548387,3.9021339865714286,0.4109398978097098,0.2653451110835714,0.014608932529502988,0.6686590247766337,0.011373026862590683,0.6707984110070722,0.0017348883756382655,0.6766955744400986,0.644166612616635,True,0.6772524619312618
selecsls42b,32458248,25.435111424,2.71581184,0.548680704,2.488883712,0.024752163914,1.683147146153,2.665914535522461,0,0.1098790322580645,1.2016316890716552,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.6099768802572979,2,0.6693548387096774,12.376081957,1.3329572677612305,0.8415735730765,0.04795998689132872,0.6387217518631159,0.03904718227733218,0.6442006196894915,0.007621037214786723,0.663245357206279,0.6351364184504069,True,0.6642922428057606
selecsls60b,32774064,25.435111424,3.126853632,0.557958656,2.881550848,0.027313703524,1.85733183964,2.936602830886841,0,0.2489919354838709,1.3537495851516723,0.660105521028692,0.5992943548387096,0.6688508064516129,0.5337701612903226,0.6265120967741935,0.6643145161290323,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6638104838709677,0,CNN,0,derma_small,0.5994214932500523,7,0.6693548387096774,3.9019576462857146,0.4195146901266915,0.2653331199485714,0.014608238504182611,0.6597175277193632,0.011372450972027343,0.6618282296164605,0.0017896297563187566,0.6676049571059781,0.6237114241390744,True,0.6681590813357643
dla102,33268888,25.435111424,7.153385472,0.548086272,6.311981568,0.058045593574,3.947100363041,6.154765129089356,0,0.1965725806451612,2.877419781684876,0.6702516241507097,0.5367943548387096,0.6365927419354839,0.6476814516129032,0.6471774193548387,0.625,0.6113911290322581,0.6330645161290323,0.5967741935483871,0.6678427419354839,0,CNN,0,derma_small,0.5437218803617931,10,0.6678427419354839,5.8045593574000005,0.6154765129089357,0.3947100363041,0.02209633889348274,0.6534048861367487,0.017585953300461178,0.6563010621062404,0.00304064789684226,0.6651588454135607,0.5290736079019169,True,0.6658182231555666
resnetrs50,35691912,25.435111424,5.863636992,0.583621632,5.350928896,0.045220467405,3.029771316139,4.732577085494995,0,0.1754032258064516,2.13923556804657,0.6700487028468739,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6688508064516129,0.6693548387096774,0.6713709677419355,0.6789314516129032,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.568289271258793,8,0.6789314516129032,5.652558425625,0.5915721356868744,0.378721414517375,0.021498106362864568,0.664642888110972,0.01681807799860082,0.6677019875071866,0.002888042613230736,0.6763191661108564,0.5649693490882556,True,0.6769763151665543
resnet51q,35696920,25.435111424,7.1827456,0.595603968,6.17425408,0.049052750395,3.237481526069,5.532289028167725,0,0.2842741935483871,2.737143111228943,0.760754872452129,0.671875,0.6733870967741935,0.6869959677419355,0.6965725806451613,0.6985887096774194,0.6910282258064516,0.6522177419354839,0.577116935483871,0.7111895161290323,0,CNN,0,derma_small,0.5961787336263117,10,0.7111895161290323,4.905275039499999,0.5532289028167725,0.3237481526069,0.018557011029105556,0.6982324096031477,0.01417791234537343,0.7012472934697873,0.0026432598325555564,0.7086484001227897,0.5627986872375732,True,0.7093146133030436
darknetaa53,36022984,25.435111424,5.637144576,0.607330304,4.551947264,0.04150174181,2.656111475838,4.427772521972656,0,0.234375,2.005902647972107,0.6542207815430381,0.2867943548387097,0.1834677419354838,0.6638104838709677,0.5957661290322581,0.4606854838709677,0.6693548387096774,0.6678427419354839,0.6693548387096774,0.6008064516129032,0,CNN,0,derma_small,0.5165042463775431,7,0.6693548387096774,5.928820258571428,0.6325389317103794,0.3794444965482856,0.022585394536080477,0.6545710923373257,0.016852804996347198,0.6582612895600773,0.003149574192478603,0.666583136833435,0.5619746694301956,True,0.6672532750148439
resnet61q,36846968,25.435111424,7.574913024,0.614078976,6.567128064,0.050071071474,3.20454857434,5.233425378799439,0,0.4390120967741935,2.327723336219788,0.8277191573923285,0.6804435483870968,0.6431451612903226,0.6940524193548387,0.6965725806451613,0.641633064516129,0.610383064516129,0.6310483870967742,0.6350806451612904,0.65625,0,CNN,0,derma_small,0.5482831358339929,5,0.6965725806451613,10.0142142948,1.0466850757598878,0.640909714868,0.038664346055161704,0.6706426222202947,0.02941002763388135,0.676671648756178,0.0057934786616134935,0.6916301356686219,0.5433126996458725,True,0.692560247628643
dpn92,37668392,25.435111424,8.438939648,0.595831808,7.16241408,0.093955069276,5.966146899048,9.71387219429016,0,0.0534274193548387,4.378165149688721,0.6063311696052551,0.3230846774193548,0.3865927419354839,0.6068548387096774,0.6063508064516129,0.6648185483870968,0.4889112903225806,0.4879032258064516,0.6512096774193549,0.6053427419354839,0,CNN,0,derma_small,0.4420161034755124,6,0.6648185483870968,15.659178212666667,1.61897869904836,0.994357816508,0.06088132203286462,0.6266662769716494,0.04638485331673827,0.635348023511439,0.009446994914293879,0.6574062271544087,0.5026362887612028,True,0.6585967878814107
xception65p,39819560,25.435111424,9.19601152,0.650714112,7.840218112,0.067456757965,4.283504130807,6.950854539871216,0,0.6693548387096774,3.0847626686096192,0.6659902605143461,0.6693548387096774,0.4924395161290322,0.5892137096774194,0.6673387096774194,0.6693548387096774,0.6723790322580645,0.6759072580645161,0.6713709677419355,0.6532258064516129,0,CNN,0,derma_small,0.5162648608865645,8,0.6759072580645161,8.432094745625001,0.868856817483902,0.535438016350875,0.03243757250455964,0.6546713099803728,0.024344605897293304,0.6598436250586226,0.004658224999229647,0.6719674626392943,0.4976422328592481,True,0.6727733285267578
gluon_xception65,39916312,25.435111424,11.131682816,0.651783168,10.113138176,0.075734908865,4.847034167381,7.741204738616943,0,0.6693548387096774,3.4370495557785032,0.6643668846650557,0.5604838709677419,0.2293346774193548,0.5670362903225806,0.3719758064516129,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6688508064516129,0,CNN,0,derma_small,0.5153536925848292,1,0.6693548387096774,75.73490886500001,7.741204738616943,4.847034167381,0.29732234878972796,0.5159510582193535,0.23141487374996525,0.5435656601022895,0.04853121921443462,0.6341913897204754,0.4619016976428569,True,0.6383737808123269
dla102x2,41282200,25.435111424,13.849591808,0.676327936,11.667866112,0.112380753998,6.911416370848,11.21216106414795,0,0.0514112903225806,4.769648671150208,0.6217532483014193,0.3639112903225806,0.3835685483870967,0.577116935483871,0.5473790322580645,0.6658266129032258,0.4662298387096774,0.6300403225806451,0.6622983870967742,0.6224798387096774,0,CNN,0,derma_small,0.4316877443088794,6,0.6658266129032258,18.730125666333333,1.868693510691325,1.1519027284746668,0.0729676996961402,0.6205467444097199,0.05395116193587207,0.6317433263987787,0.01104117154975976,0.6572321469761512,0.4222710725720814,True,0.6585553898686669
xception71,42338736,25.435111424,15.407775744,0.690615808,13.566081536,0.097779398368,5.573425706985,10.0570068359375,0,0.0514112903225806,4.4999659061431885,0.7114448059688915,0.6875,0.6910282258064516,0.6890120967741935,0.6880040322580645,0.6970766129032258,0.6764112903225806,0.6764112903225806,0.7026209677419355,0.6955645161290323,0,CNN,0,derma_small,0.5023780393560583,9,0.7026209677419355,10.864377596444443,1.1174452039930556,0.6192695229983333,0.04201034753977302,0.6742936568728429,0.028370727994056665,0.6832370356480978,0.0062452105489200814,0.6972821533328055,0.4258423284075854,True,0.6982601858632912
twins_pcpvt_base,43828456,25.435111424,8.361345024,0.76968448,7.932153856,0.076463869952,4.052585107434,8.587507963180542,0,0.6693548387096774,4.238919115066528,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,Other,0,derma_small,0.5146053326202431,1,0.6693548387096774,76.463869952,8.587507963180542,4.052585107434,0.30019133275387694,0.5148125678487234,0.1932603773926882,0.5609461701663462,0.053934009774762724,0.6305435726480346,0.50746413361853,False,0.6351012800628058
gluon_resnext101_32x4d,44177704,25.435111424,8.055160832,0.720515072,7.61825024,0.074546356986,3.950956920243,7.77399206161499,0,0.1108870967741935,3.5554443359375,0.6674107150598005,0.2384072580645161,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6779233870967742,0.6703629032258065,0.6653225806451613,0.6617943548387096,0,CNN,0,derma_small,0.511759796419695,7,0.6779233870967742,10.64947956942857,1.110570294516427,0.5644224171775715,0.0411645698920619,0.6511202999993122,0.02573662115857869,0.6609137015416819,0.006201321201762516,0.6728053540545489,0.5196252566203796,True,0.6737452762306976
ecaresnet101d,44568563,25.435111424,8.193572864,0.731839488,7.697268224,0.070855746652,3.790782445865,7.376123666763306,0,0.1381048387096774,3.3639459371566773,0.6702516241507097,0.5090725806451613,0.5715725806451613,0.6688508064516129,0.6693548387096774,0.5720766129032258,0.6678427419354839,0.6764112903225806,0.6360887096774194,0.6915322580645161,0,Other,1,derma_small,0.5408259813257097,10,0.6915322580645161,7.085574665200001,0.7376123666763306,0.3790782445865,0.02713805160140346,0.6732612592692415,0.01683521524787078,0.6800829157907787,0.003820361855928689,0.6881492036439351,0.5274284116683468,False,0.6889004092186037
res2net101_26w_4s,45206688,25.435111424,8.130658304,0.752847872,7.500149248,0.071879893705,3.917454206907,7.504989385604858,0,0.3583669354838709,3.483661913871765,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6582661290322581,0.6693548387096774,0,CNN,0,derma_small,0.5218379350908297,2,0.6693548387096774,35.9399468525,3.752494692802429,1.9587271034535,0.14070067185269644,0.5867927101528998,0.09269999962490644,0.6125696338788764,0.02306733776163144,0.6519680735786209,0.511666893345833,True,0.6542627391215112
cs3edgenet_x,47821120,25.435111424,6.276775936,0.796570624,5.780853248,0.055339667888,3.182030903574,5.897629737854004,0,0.033266129032258,2.5964421033859253,0.6686282483014193,0.4148185483870967,0.6698588709677419,0.6693548387096774,0.670866935483871,0.6703629032258065,0.6698588709677419,0.6693548387096774,0.6713709677419355,0.6703629032258065,0,Other,1,derma_small,0.5505435565338752,9,0.6713709677419355,6.148851987555556,0.6552921930948893,0.353558989286,0.02345137697782835,0.6559871654327549,0.015609618312217903,0.6610521952890202,0.0032948307651311506,0.6684816327403734,0.5498007287856003,False,0.6691661784302583
gluon_seresnext101_32x4d,48955416,25.435111424,9.592373248,0.796469248,9.173636096,0.084829784964,5.132201990338,8.766839981079102,0,0.6693548387096774,3.947826480865479,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,CNN,0,derma_small,0.501909663487025,1,0.6693548387096774,84.829784964,8.766839981079102,5.132201990338,0.33311720005035916,0.5020975190211275,0.24511044620485792,0.5375867183107292,0.05507886342218507,0.6297759802897976,0.4861549236296841,True,0.6344121391443684
cs3se_edgenet_x,50721584,25.435111424,6.922698752,0.844010496,6.423872,0.060293410743,3.768338171466,6.351314067840576,0,0.1723790322580645,2.784646344184876,0.6544237028468739,0.3024193548387097,0.6461693548387096,0.6693548387096774,0.6597782258064516,0.6441532258064516,0.6537298387096774,0.6658266129032258,0.6698588709677419,0.5403225806451613,0,Other,1,derma_small,0.4367583499391394,9,0.6698588709677419,6.699267860333333,0.7057015630933974,0.418704241274,0.025617657648736813,0.6531272799099579,0.018738307620297472,0.6575377267715456,0.0036166436337049007,0.6667345979291526,0.5352650021199026,False,0.6674449604008598
efficientnetv2_rw_m,53236442,25.435111424,13.470007296,0.888015872,12.85074176,0.08272163825,5.376906486253,8.342360496520996,0,0.4037298387096774,3.501430344581604,0.7946428602392023,0.688508064516129,0.6774193548387096,0.7001008064516129,0.6754032258064516,0.6748991935483871,0.6834677419354839,0.686491935483871,0.657258064516129,0.6743951612903226,0,CNN,1,derma_small,0.5088525513827598,4,0.7001008064516129,20.680409562500003,2.085590124130249,1.34422662156325,0.08064346363392118,0.6478554953706536,0.06318777841415858,0.6584921503667743,0.012425837165631922,0.689998104407752,0.4490853858922938,True,0.6915082376913669
dla169,53389720,25.435111424,10.13972992,0.874687488,9.173154816,0.085615221371,5.479374167756,9.158751726150513,0,0.0559475806451612,4.333122706413269,0.6116071451794017,0.5342741935483871,0.5383064516129032,0.6008064516129032,0.6703629032258065,0.6310483870967742,0.6169354838709677,0.4591733870967742,0.5675403225806451,0.5992943548387096,0,CNN,0,derma_small,0.4483369992531214,5,0.6703629032258065,17.1230442742,1.8317503452301025,1.0958748335512,0.0666426834156583,0.6284793526911334,0.051260346098156905,0.6376754394988036,0.010805326784161169,0.6618840242818846,0.477963100874411,True,0.6631968445977037
sequencer2d_l,54298216,25.435111424,14.277410816,0.921493504,13.585209344,0.153429265658,9.857830318505,17.24855613708496,0,0.6693548387096774,8.760792970657349,0.6544237028468739,0.6638104838709677,0.6668346774193549,0.6693548387096774,0.6698588709677419,0.6688508064516129,0.6668346774193549,0.6391129032258065,0.6693548387096774,0.6693548387096774,0,Other,0,derma_small,0.417459088066178,5,0.6698588709677419,30.6858531316,3.449711227416992,1.971566063701,0.1200220500439056,0.5980765029951715,0.09331660814858843,0.6126851691223042,0.02113437141915836,0.6538502737349976,0.4194829529966991,False,0.6559948325280456
poolformer_m36,56172520,25.435111424,11.549016064,0.969387008,10.921517568,0.013697684978,1.931373581843,9.03518772125244,0,0.6693548387096774,4.548093461990357,0.6773538968779824,0.6693548387096774,0.6738911290322581,0.5020161290322581,0.6738911290322581,0.6633064516129032,0.6733870967741935,0.670866935483871,0.670866935483871,0.6774193548387096,0,Other,0,derma_small,0.6427922243657994,10,0.6774193548387096,1.3697684978,0.903518772125244,0.1931373581843,0.004642260634094138,0.674289128959344,0.007905151345000907,0.6721062531873423,0.004879506539820883,0.6733033465085607,0.4612284542433891,False,0.6741299334198982
gluon_resnet152_v1b,60192808,25.435111424,8.88143872,0.983143936,8.218346496,0.013293961859,1.874448622182,8.790082216262817,0,0.1053427419354838,4.131280493736267,0.6743100664832375,0.6693548387096774,0.6698588709677419,0.6673387096774194,0.6678427419354839,0.672883064516129,0.6668346774193549,0.670866935483871,0.6582661290322581,0.6673387096774194,0,CNN,0,derma_small,0.6341823172105048,6,0.672883064516129,2.2156603098333334,1.4650137027104695,0.312408103697,0.007971450747816322,0.6675616298625477,0.013633291076826662,0.6638328382065037,0.008464084055996902,0.6661125208331089,0.5008637649583767,True,0.6672355269310374
resnet152d,60212040,25.435111424,8.971616256,0.981887488,8.536043008,0.01358032283,1.914825519013,9.01393699645996,0,0.1945564516129032,4.225973391532898,0.7388392876495015,0.3311491935483871,0.6693548387096774,0.6673387096774194,0.6698588709677419,0.6693548387096774,0.6537298387096774,0.6411290322580645,0.6461693548387096,0.6693548387096774,0,CNN,0,derma_small,0.6354182271631953,5,0.6698588709677419,2.716064566,1.802787399291992,0.3829651038025999,0.009940899888705893,0.6632654158689478,0.017021886946886732,0.6586474485604898,0.010620427653008259,0.6615228529396566,0.4970457587470205,True,0.6628194450050586
dpn98,61570728,25.435111424,12.127830016,0.9828608,10.185701888,0.019706366571,2.699772220238,12.32647967338562,0,0.033266129032258,5.305520176887512,0.5931412360884927,0.1184475806451613,0.6113911290322581,0.5267137096774194,0.6643145161290323,0.4868951612903225,0.4304435483870967,0.3891129032258064,0.5932459677419355,0.641633064516129,0,CNN,0,derma_small,0.5954827705063485,5,0.6643145161290323,3.9412733142,2.465295934677124,0.5399544440476001,0.01476297381556953,0.6546499362616375,0.024561513478647986,0.6483890985456938,0.01484987492110927,0.6529652216038305,0.4440864684130935,True,0.6545938789031961
resnetrs101,63618696,25.435111424,8.529117184,1.037500928,7.976879104,0.011638521408,1.594477432879,7.500933408737183,0,0.1199596774193548,3.4194144010543823,0.6546266241507097,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.655241935483871,0.6688508064516129,0.6693548387096774,0.5912298387096774,0.6743951612903226,0,CNN,0,derma_small,0.6448780326684642,10,0.6743951612903226,1.1638521408,0.7500933408737183,0.1594477432878999,0.0038318322906275935,0.6718208564391022,0.0062871617800959925,0.6701816210169421,0.0039000402591536283,0.6710358133336927,0.5082492631072332,True,0.671775210922623
resnet200d,64693064,25.435111424,12.285116416,1.053182464,11.812834816,0.019240214199,2.635909345231,11.994100093841553,0,0.2177419354838709,5.664765667915344,0.7465503269975836,0.3724798387096774,0.6809475806451613,0.6965725806451613,0.6955645161290323,0.6748991935483871,0.688508064516129,0.6854838709677419,0.6693548387096774,0.7132056451612904,0,CNN,0,derma_small,0.6630354955255736,10,0.7132056451612904,1.9240214199,1.199410009384155,0.2635909345231,0.006823642842205924,0.7083719678532293,0.011288780148029786,0.7052442973379901,0.006768472973064234,0.7073712679508666,0.4744268436953797,True,0.7084107859030783
seresnet152d,66841080,25.435111424,11.312037888,1.085909504,10.869019136,0.016596517857,2.20733687493,10.458201885223389,0,0.1698588709677419,4.799069857597351,0.7130681845274839,0.6108870967741935,0.6481854838709677,0.6784274193548387,0.6683467741935484,0.6809475806451613,0.6824596774193549,0.6774193548387096,0.6975806451612904,0.6859879032258065,0,Other,0,derma_small,0.6439566513302782,9,0.6975806451612904,1.844057539666667,1.1620224316914876,0.24525965277,0.006508927702822134,0.6930695058546518,0.010408395415848804,0.6903947436760861,0.0065297910846244984,0.6920592414463644,0.4785820859735509,False,0.6930551398876985
wide_resnet50_2,68883240,25.435111424,6.398410752,1.126246912,5.679486976,0.010520295094,1.399199247525,6.8658127784729,0,0.1053427419354838,3.1876235485076903,0.6643668846650557,0.5630040322580645,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6436491935483871,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6653225806451613,0,CNN,0,derma_small,0.6388892307733005,3,0.6693548387096774,3.5067650313333334,2.288604259490967,0.466399749175,0.013052872524752087,0.6607304089089614,0.021028949241282697,0.6555689133075696,0.013721877192781354,0.6587448592783203,0.5455972766072057,True,0.6602943605826758
dm_nfnet_f0,71489284,25.435111424,7.01497344,1.159269376,6.55957504,0.012672296893,1.685415486749,8.363475799560547,0,0.033266129032258,3.922221612930298,0.0357142857868563,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0,CNN,0,derma_small,0.0316869391812446,1,0.033266129032258,12.672296893,8.363475799560547,1.685415486749,0.04912580481560624,0.03170842703473949,0.07957383759678467,0.030814130422344238,0.052503790884316996,0.0313850439767541,0.0264902751423149,True,0.031606659586762814
dpn131,79254504,25.435111424,16.313745408,1.267809792,13.76249088,0.02635351533,3.412780235192,16.493879318237305,0,0.034274193548387,7.178721141815186,0.6371753269975836,0.3271169354838709,0.4904233870967742,0.5095766129032258,0.4375,0.4808467741935484,0.6386088709677419,0.5408266129032258,0.3644153225806452,0.4868951612903225,0,CNN,0,derma_small,0.4411711451985506,7,0.6386088709677419,3.7647879042857135,2.3562684740339006,0.4875400335988571,0.014068377327526332,0.6297493199134464,0.02204424014627246,0.6248348612349166,0.014153844800837072,0.6281844365169231,0.3773158674892623,True,0.6296962480018542
pnasnet5large,86057668,25.435111424,22.63875584,1.362314752,21.730094592,0.026556200437,3.425749856393,16.626624584197998,0,0.3956653225806452,7.329276537895202,0.6643668846650557,0.1451612903225806,0.6663306451612904,0.6360887096774194,0.5604838709677419,0.6693548387096774,0.6693548387096774,0.6159274193548387,0.6658266129032258,0.6320564516129032,0,Other,0,derma_small,0.5722870919516846,6,0.6693548387096774,4.426033406166667,2.771104097366333,0.5709583093988333,0.016670851965877115,0.6583790982257286,0.026050516269694218,0.6523605106142157,0.01680215089819835,0.6564957118902741,0.3364336473969977,False,0.6582940822050767
resnetrs152,86621576,25.435111424,11.700011008,1.406281728,11.075780096,0.016895269416,2.179489754691,10.582388639450071,0,0.1078629032258064,4.837982702255249,0.6702516241507097,0.6633064516129032,0.6678427419354839,0.6844758064516129,0.671875,0.6693548387096774,0.6693548387096774,0.6809475806451613,0.6743951612903226,0.6859879032258065,0,CNN,0,derma_small,0.6432471928723756,10,0.6859879032258065,1.6895269415999998,1.058238863945007,0.2179489754691,0.0059007391235823435,0.6819638126754849,0.009096763002737918,0.6798038883650103,0.0058672379194430755,0.6810641905292326,0.4648181514583297,True,0.6819865260197939
dpn107,86917800,25.435111424,16.571695104,1.392251392,14.540204032,0.028299731467,3.650665359248,17.822831630706787,0,0.0514112903225806,7.887986540794373,0.6144480542703108,0.5,0.5801411290322581,0.6532258064516129,0.6612903225806451,0.6234879032258065,0.6370967741935484,0.6330645161290323,0.6280241935483871,0.6068548387096774,0,CNN,0,derma_small,0.5460783018467689,5,0.6612903225806451,5.6599462934,3.5645663261413576,0.7301330718496,0.021527182913799486,0.6473546016606074,0.033695100674518585,0.6397344073210103,0.021867605117415315,0.6449648143192434,0.3879401771052921,True,0.6471389437036328
swinv2_base_window8_256,87918816,25.435111424,13.899923456,1.448870912,13.46536448,0.026388418849,3.404106031461,16.647680521011353,0,0.6693548387096774,8.01566116809845,0.6643668846650557,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0,Other,0,derma_small,0.606420725218405,1,0.6693548387096774,26.388418849,16.647680521011353,3.404106031461,0.10310856829071076,0.6067896288276107,0.1621162879986711,0.5759792248178547,0.10539006352254258,0.5977956465175499,0.4238732412785725,False,0.6055372314245766
